0.000000000,0,0,0,0,0,0,0
0.011609977,0,0,0,0,0,0,0
0.023219954,0.00135921,0.000651588,0.000393145,0.000759387,0.000864436,0.000391914,0.000240957
0.034829931,0.0650201,0.0378398,0.0729881,0.0460511,0.0671339,0.0414601,0.0175762
0.046439909,0.670253,0.794674,1.00932,0.883242,0.452934,0.367968,0.16107
0.058049886,3.18828,1.28716,2.64723,3.50844,1.81308,1.34035,0.413446
0.069659863,5.53493,0.708141,2.63058,3.50561,1.91135,1.16815,0.565837
0.081269841,3.48128,1.86577,2.80575,2.83787,2.293,1.3522,0.414721
0.092879818,4.59469,1.9006,2.96001,2.84781,1.68807,1.72407,0.382728
0.104489795,5.31565,1.20903,2.76611,2.7761,2.18571,1.35646,0.456221
0.116099773,3.23923,1.7994,1.80727,2.37172,2.95948,1.38164,0.46745
0.127709750,3.42177,1.11206,1.79083,2.85004,2.01777,1.58502,0.454312
0.139319727,4.11508,2.19056,1.77594,3.25731,2.29033,0.999552,0.468566
0.150929705,6.41027,1.08729,1.56983,2.16658,2.44295,1.70399,0.458116
0.162539682,3.45473,1.30761,2.03922,3.16379,2.54284,1.24679,0.43055
0.174149659,3.12329,1.55971,2.02458,3.51218,2.20214,1.49665,0.347847
0.185759637,4.48415,2.09008,3.017,2.26631,2.74218,1.3551,0.523216
0.197369614,4.10721,1.43513,1.9202,3.08161,2.13985,1.18658,0.390509
0.208979591,6.41622,1.71773,3.10824,2.67641,2.01164,1.12213,0.310636
0.220589569,3.42366,1.93168,1.26841,2.24093,2.38947,1.09951,0.262042
0.232199546,2.94371,1.5539,3.07146,3.26651,1.62367,1.32425,0.381012
0.243809523,2.4905,1.41179,2.8794,2.98361,1.77295,1.28265,0.364971
0.255419501,2.24333,2.13745,1.76293,2.88736,1.72601,1.55964,0.662012
0.267029478,2.57601,1.61524,2.35107,2.81902,1.41403,3.14216,0.360748
0.278639455,2.46438,1.15445,2.64019,3.95884,1.98774,1.50831,0.480375
0.290249433,4.40509,1.79625,2.44831,3.1137,1.99588,1.85244,0.317744
0.301859410,7.8077,1.50144,2.2434,2.38612,3.60574,1.49111,0.40205
0.313469387,6.72565,1.79744,2.21462,3.19835,2.06748,1.13451,0.411658
0.325079365,2.65041,1.44921,2.89654,2.39035,2.13954,1.25644,0.342647
0.336689342,1.63774,1.51005,1.41565,3.5134,2.55424,1.48944,0.341128
0.348299319,2.84564,1.72176,2.26189,3.14864,2.34966,1.68305,0.386755
0.359909297,2.80603,1.23575,2.36734,2.58014,2.13636,2.0182,0.323723
0.371519274,3.10427,1.33571,3.3165,2.57241,1.60433,1.26921,0.33548
0.383129251,1.4603,2.13249,2.5263,4.02989,1.74482,1.60571,0.451568
0.394739229,2.61494,2.08582,2.04436,4.58109,2.22471,7.11253,0.76656
0.406349206,2.94316,2.86086,2.79642,3.38021,1.93086,1.57441,0.409978
0.417959183,2.17814,1.99931,1.86341,2.67252,2.23448,1.41188,0.422271
0.429569160,3.67176,2.99204,2.43427,2.82294,2.46931,1.51067,0.481618
0.441179138,1.99441,1.30113,3.47621,3.56916,2.33462,2.01618,0.600826
0.452789115,2.91938,4.98278,6.26395,3.77421,3.44429,4.24165,0.815719
0.464399092,7.48908,9.84192,4.55036,3.96714,3.6594,3.62843,1.10385
0.476009070,10.3171,3.09512,2.39423,5.02626,6.05059,3.36324,0.939278
0.487619047,15.289,9.1032,8.1927,4.67343,5.91728,5.73076,1.02901
0.499229024,26.926,3.96964,4.36506,2.78316,2.15893,2.59937,0.611997
0.510839002,31.3425,2.16425,2.38447,3.36882,2.58571,2.29568,0.641991
0.522448979,18.5566,3.00759,2.25242,3.91076,1.99553,1.94746,0.505466
0.534058956,7.47358,1.27271,2.12232,3.10746,2.07705,1.55967,0.409516
0.545668934,13.1988,1.89016,2.64062,3.15923,2.94364,1.41662,0.318647
0.557278911,8.36745,0.926422,1.71795,3.40602,2.18905,1.37275,0.317193
0.568888888,5.22825,1.55454,2.24211,3.26155,2.39877,1.15483,0.397476
0.580498866,4.95549,1.65597,2.46222,3.41638,1.96758,1.33671,0.381057
0.592108843,11.7367,1.00856,1.83263,2.75891,2.19728,1.35518,0.339552
0.603718820,7.49676,3.29234,2.20812,3.67224,1.69349,1.24963,0.416238
0.615328798,5.43104,2.27166,1.44165,3.08456,2.19855,1.3303,0.387653
0.626938775,3.42103,2.05452,2.121,4.11453,2.40432,1.35464,0.462584
0.638548752,4.49843,2.16184,1.7701,2.73194,1.81739,1.3378,0.432983
0.650158730,5.57158,1.07584,1.86432,2.98832,2.13549,1.92622,0.453638
0.661768707,2.03618,1.76076,2.04126,3.02688,3.44715,2.0216,0.435922
0.673378684,7.34106,1.94493,2.56055,3.01245,2.58782,1.62299,0.494167
0.684988662,1.81644,1.35975,1.78641,3.64481,2.43841,1.59734,0.455688
0.696598639,3.71202,2.01169,2.16147,3.286,3.59226,1.13628,0.525798
0.708208616,2.69365,1.47946,3.16585,3.5867,2.498,1.26251,0.469622
0.719818594,3.4965,1.62556,2.99965,3.08269,2.27172,1.3875,0.538742
0.731428571,2.56271,1.24871,2.713,3.88831,2.49792,1.61908,0.507732
0.743038548,5.23905,2.15159,2.39708,2.93221,1.83266,1.52279,0.548309
0.754648526,7.12139,1.87334,4.67933,3.70244,1.36662,1.22643,0.405778
0.766258503,26.5103,4.95684,5.34249,6.54171,9.22214,23.1503,4.46483
0.777868480,87.1183,30.3341,9.6385,11.3528,12.9103,21.1523,5.56235
0.789478458,89.2431,22.3948,17.4254,14.4666,16.6297,23.8377,8.97757
0.801088435,96.9847,37.1733,21.926,10.6027,23.4687,24.1322,6.07917
0.812698412,120.09,29.0709,14.3576,8.5617,14.0725,12.9003,3.44595
0.824308390,113.02,17.9536,19.5524,10.7311,14.2148,14.4759,4.42389
0.835918367,96.1993,30.8828,20.8449,8.12905,13.8167,15.9267,6.53461
0.847528344,101.409,10.7621,16.3195,6.68054,20.4902,12.3255,4.28384
0.859138321,109.605,14.9286,11.3882,7.92458,21.9364,13.4982,4.46346
0.870748299,138.723,19.2962,7.26368,5.08074,25.5134,12.5587,6.48943
0.882358276,128.891,19.5494,11.9929,4.93289,16.326,11.8774,4.60988
0.893968253,78.5041,17.3229,21.0778,5.84828,31.6036,12.3332,5.25935
0.905578231,63.7647,9.66218,29.3577,7.24028,53.4538,12.3235,3.8984
0.917188208,83.2752,6.09228,8.58049,5.06569,24.2349,8.64383,2.32457
0.928798185,56.7695,8.50467,11.07,7.30947,28.7018,8.39958,1.31677
0.940408163,35.9921,6.59371,8.82185,4.52493,35.0632,6.82003,1.71044
0.952018140,37.9964,4.10386,4.71983,4.47628,20.3978,5.39022,2.38553
0.963628117,19.2582,3.74863,3.68296,4.25264,9.45521,6.9005,1.33996
0.975238095,16.3386,3.52881,3.40411,3.47517,16.1829,8.96149,1.74029
0.986848072,32.2093,3.8064,4.33146,3.14009,6.70688,8.86791,2.06574
0.998458049,13.1149,1.69898,2.06117,3.32651,14.703,6.9335,1.74365
1.010068027,7.06589,1.75128,2.58638,4.25088,8.2817,6.33388,1.55043
1.021678004,7.24367,2.25371,3.84295,3.74873,11.4558,7.35163,1.26643
1.033287981,9.74495,2.46517,4.36841,3.54244,17.1644,5.95514,1.16296
1.044897959,5.14533,2.49074,2.88209,2.7423,18.3711,5.95617,1.14482
1.056507936,5.95736,1.57548,2.06486,2.56975,9.16571,3.77002,1.40741
1.068117913,3.19851,1.87069,2.61964,2.80184,7.35668,4.13387,1.24565
1.079727891,5.09128,1.76586,2.88409,2.92454,8.93268,3.16889,0.923952
1.091337868,4.71374,1.15991,2.94238,3.81598,20.4002,3.96425,0.739235
1.102947845,7.11423,1.51123,3.06778,3.53967,11.9307,2.77444,0.631309
1.114557823,7.03444,2.34785,4.82114,2.93528,9.36679,2.73159,0.726442
1.126167800,9.44203,2.53312,5.64483,5.64803,8.72664,2.77841,0.475556
1.137777777,8.3638,2.13399,4.70392,2.92988,6.13574,3.32621,0.450499
1.149387755,4.00862,1.57734,3.58105,3.11925,6.24284,2.66653,0.555774
1.160997732,3.26725,1.76286,6.01987,2.87724,2.55617,3.13154,0.452654
1.172607709,3.97892,1.48592,4.77739,2.89321,2.73132,1.80011,0.45027
1.184217687,5.00218,1.47562,3.2093,3.3842,2.36401,2.08927,0.538298
1.195827664,3.46753,1.54253,4.3755,3.18455,2.45059,1.5482,0.426719
1.207437641,2.02668,1.93895,2.15656,3.56532,1.63864,1.34069,0.449174
1.219047619,4.36411,2.56586,2.31965,3.41301,2.00337,1.48601,0.445966
1.230657596,3.3732,1.08376,1.29837,2.5158,2.6469,1.76683,0.42236
1.242267573,2.97501,1.51338,1.92323,3.51928,1.86563,1.93446,0.431999
1.253877551,1.5074,0.985229,3.1368,3.11539,2.29808,1.39247,0.460309
1.265487528,3.12079,2.50345,1.79598,2.04529,2.01466,1.17014,0.385929
1.277097505,5.34792,3.58313,3.06926,3.01844,1.96312,2.0195,0.368579
1.288707482,2.58864,2.41896,1.77906,3.02231,3.033,1.75584,0.503761
1.300317460,4.07748,1.34233,2.61701,2.76069,2.57195,0.926269,0.34826
1.311927437,2.90497,1.15509,2.73491,2.74766,1.56469,1.43745,0.472215
1.323537414,3.28473,1.03623,2.88933,3.07674,1.78447,1.67512,0.49851
1.335147392,3.54463,1.81981,2.29209,2.51708,1.94214,1.09328,0.384849
1.346757369,1.93135,1.41668,2.86498,2.8193,3.25924,1.54672,0.370634
1.358367346,3.18725,2.52769,1.6492,3.81679,2.70421,1.39074,0.308094
1.369977324,2.82033,1.38824,2.9058,3.70424,3.49917,1.20982,0.408162
1.381587301,4.03267,1.15938,2.64347,3.15409,2.69016,1.54001,0.379464
1.393197278,4.33729,1.28651,2.22644,2.91545,3.05549,1.71631,0.354148
1.404807256,3.42937,1.41595,2.50205,3.39809,1.98082,1.18134,0.402429
1.416417233,11.4055,12.5975,16.0033,19.2979,24.5383,19.2778,7.10166
1.428027210,12.1237,21.9667,24.0701,37.5127,30.111,30.3081,8.8696
1.439637188,13.0211,15.5227,21.077,43.0639,32.8679,31.882,10.2283
1.451247165,11.7886,17.3568,13.9769,40.6957,69.4956,21.7575,9.37314
1.462857142,10.3413,17.7304,12.7467,34.1666,43.0171,21.7545,7.2884
1.474467120,6.32108,12.992,17.1947,49.5793,43.1117,16.8185,6.06835
1.486077097,4.24382,9.36737,14.1575,24.0812,69.8197,17.317,3.79484
1.497687074,4.95481,6.73872,8.22744,34.6234,24.7238,13.5103,3.05731
1.509297052,2.5986,5.28725,6.67275,20.1387,14.4284,9.05159,1.78188
1.520907029,3.15466,4.94027,5.72993,24.4229,9.81835,6.86521,1.00705
1.532517006,2.13404,4.16208,4.14397,14.0262,7.45233,6.10384,0.626605
1.544126984,1.54752,2.78329,4.10698,12.5539,5.71234,3.68709,0.375064
1.555736961,3.30919,2.66831,3.4596,11.3853,4.23776,2.34975,0.28074
1.567346938,5.03993,2.34041,3.529,12.3857,4.35082,2.48504,0.360151
