0.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.023219954,-22.6645,1.27512,0.146982,-0.0459348,-0.272391,0.363356,0.301897,-0.489363,0.120775,0.145877,0.288888,-0.0516667,0.151384,0.280732,-0.393265,-0.10359,-0.0543775,-0.183939,-0.238066,-0.114584
0.046439909,-9.63384,0.418229,-0.408403,0.236478,0.100814,0.0805921,0.116968,0.0849351,0.215459,0.146746,0.283504,-0.234967,-0.0749958,0.0515459,0.0930594,-0.0612156,0.191272,-0.0117371,0.0904925,-0.0286346
0.069659863,-7.46748,0.155837,-0.629407,0.103346,0.0313105,0.196848,0.30909,-0.0985345,0.102618,0.102314,0.223924,-0.136957,0.128244,0.128661,0.158162,-0.0587198,-0.181108,0.0501834,0.205794,0.0930807
0.092879818,-7.31028,0.504324,-0.656645,0.0089309,0.106475,0.0573434,0.095438,0.0358984,0.319603,0.274958,0.0817951,0.01958,0.326358,0.106044,0.03024,-0.130219,-0.192457,-0.159701,-0.0491232,0.0447905
0.116099773,-7.75126,0.149781,-0.583243,-0.0992781,0.0525935,0.0878225,0.0719834,0.164755,0.19632,0.0617365,0.350149,0.305049,0.183593,-0.0473508,-0.138033,-0.318333,-0.136359,0.0989436,-0.0600856,-0.0153272
0.139319727,-7.4779,0.244951,-0.592305,0.310186,-0.242697,-0.0781184,0.171153,-0.194718,0.0960436,0.182998,0.611061,0.364024,0.163522,-0.0534131,0.0823294,0.299265,-0.193814,-0.0536523,0.226526,0.125887
0.162539682,-7.30402,0.439581,-0.50124,0.077196,-0.0890872,-0.101566,-0.03399,0.0504894,0.245839,0.274136,0.288436,0.236199,0.255483,0.0271321,-0.0516618,-0.179405,-0.291573,0.221722,0.0171638,-0.108393
0.185759637,-7.31343,0.47154,-0.524556,-0.113818,-0.329059,0.171041,0.000245438,-0.27783,0.049356,0.227122,0.333598,0.187257,0.0613691,-0.0500966,0.197468,0.211317,0.0199799,0.156257,0.0112949,0.00753092
0.208979591,-7.52569,0.290337,-0.476458,0.314394,0.0846809,0.0716613,0.101766,0.0403455,0.299411,-0.026364,0.253164,0.017998,-0.0695464,-0.0516335,0.110693,0.104043,-0.12124,0.322585,0.0796222,0.123674
0.232199546,-7.18725,0.307344,-0.489247,0.212359,0.173063,-0.0794905,-0.0882275,0.080441,0.40901,0.13638,0.436714,0.269309,0.23801,0.370483,0.0791004,0.0361761,-0.0387494,0.205239,0.113141,-0.147927
0.255419501,-7.28252,0.450582,-0.728993,0.113243,0.261259,-0.0218819,-0.141388,-0.0464689,0.26391,0.0556902,0.37349,0.152104,0.0720907,-0.00230908,-0.0636286,0.0498777,-0.174681,0.209772,0.0594761,-0.110266
0.278639455,-7.11732,0.149214,-0.336291,0.117364,0.00602692,-0.0431414,-0.0129376,0.202239,-0.0478009,-0.0641976,0.518003,0.40062,0.302418,0.0822212,0.140903,-0.0524774,-0.230997,-0.120019,0.177506,-0.0628975
0.301859410,-7.3091,0.18622,-0.331185,0.00609661,0.133061,-0.0443213,-0.127907,-0.0021662,-0.0382979,0.0968227,0.501054,0.222805,0.393552,0.123606,0.112474,0.0567029,-0.0585751,-0.0441782,-0.0652835,0.127741
0.325079365,-6.98347,0.468247,-0.348507,0.120609,0.119181,-0.265827,0.103651,-0.0364224,0.202106,0.20413,0.425749,0.0816537,0.180915,0.111924,0.109807,-0.0386605,-0.0394005,-0.0628363,-0.0747692,-0.0668797
0.348299319,-7.08291,0.45551,-0.402411,-0.0208922,-0.00860495,-0.106181,-0.211514,-0.0654908,0.29328,0.256674,0.442072,0.0987926,0.191329,-0.0419509,0.0386619,-0.0340771,-0.18653,-0.122476,0.0411258,-0.013608
0.371519274,-7.33708,0.110437,-0.577874,-0.0629881,0.000168633,-0.147552,0.033806,-0.0737939,0.25371,0.0337439,0.359593,0.30068,0.245057,0.202378,0.33643,0.172551,-0.335619,-0.195553,0.0734801,-0.137085
0.394739229,-7.49296,0.174182,-0.523575,0.163617,0.0728171,0.0503963,-0.000300967,-0.0287166,0.156282,0.325275,0.501761,0.16705,0.152199,0.195634,0.178652,0.0593482,0.0295063,0.110294,-0.148275,-0.155104
0.417959183,-7.51847,0.118212,-0.759631,0.202932,0.176053,0.171306,0.136066,0.0316449,0.215718,0.0950997,0.570012,0.379236,0.0997273,-0.215065,-0.0541738,0.00852867,0.0790255,0.0705184,0.00313541,0.00892785
0.441179138,-7.28401,0.0170693,-0.343422,0.310349,-0.0628656,-0.00157715,-0.042541,-0.0823276,0.154193,-0.209947,-0.0754099,0.0699091,0.267895,0.0115045,0.119424,0.249713,-0.0363241,0.0494774,-0.0351267,0.00863776
0.464399092,-7.29359,0.413474,-0.146377,0.123425,-0.179998,-0.269568,0.198112,0.220863,0.24838,-0.014006,0.465081,0.195039,0.171919,0.0613325,0.378157,0.353496,-0.257363,-0.142483,-0.0670119,0.214766
