0.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.021333333,-10.3759,1.1038,-0.082324,1.13736,-0.317562,-0.299429,-0.148398,0.343906,0.481933,0.281438,0.583008,0.26757,0.221486,-0.431975,-0.478102,0.424831,0.316969,0.176763,-0.131285,0.101256
0.042666666,-4.63628,0.787633,-0.555394,0.912929,0.146905,0.435805,-0.227316,-0.0403371,0.405664,0.204068,0.480978,-0.00718114,-0.196343,-0.206335,-0.0586861,0.341397,0.42845,0.478263,0.0287554,0.118998
0.064000000,-4.42436,0.943812,-0.218032,0.530106,0.238715,0.478122,-0.107822,0.206166,0.523818,0.452843,0.149924,-0.21057,0.210136,0.239972,-0.062183,0.295782,0.152971,0.506769,-0.0181676,0.0377986
0.085333333,-4.45659,0.856664,-0.2509,0.893029,0.345968,0.782076,0.184288,0.113622,0.133902,0.228511,0.139935,-0.269216,0.156116,0.0763584,0.0924809,0.215184,0.134581,0.225418,0.137399,-0.0821794
0.106666666,-4.43859,0.955287,0.138653,1.09959,0.141904,0.412575,0.197766,0.0954011,0.0665734,0.283323,-0.102386,-0.173529,0.11911,0.226888,-0.00511497,0.163711,0.227519,0.217922,-0.0168092,-0.0678245
0.128000000,-4.7587,0.865465,0.215335,1.15355,0.162402,0.264411,0.400775,0.283023,0.154119,0.179514,0.00915422,-0.299285,-0.127894,0.0830053,0.190296,0.0800788,-0.0268024,0.0939129,-0.0917196,-0.181529
0.149333333,-4.88359,1.12839,0.555078,0.753348,-0.299875,0.224711,0.182928,0.255378,0.291129,0.0768946,0.0477502,-0.203772,-0.154779,-0.0120625,0.100281,0.110229,-0.016565,0.0383721,0.019926,-0.0615935
0.170666666,-4.58788,0.935642,0.558387,1.00216,0.110371,0.449498,0.153157,-0.132496,0.142731,0.164537,0.224985,-0.184255,0.265367,0.106234,0.204388,0.129136,0.195187,0.0725237,0.119733,0.277011
0.192000000,-5.17431,1.02962,0.261184,1.1233,0.155035,0.287679,-0.0687399,0.346019,-0.0158229,0.139433,0.164152,-0.0826047,0.0723154,0.113521,-0.031221,-0.112269,-0.288925,-0.0634265,0.137017,0.168637
0.213333333,-4.76567,1.32133,0.224538,0.704535,-0.103663,0.348034,0.101069,0.143829,0.170355,0.123998,0.0701359,0.00322006,-0.0483589,-0.0921698,-0.264334,-0.0390586,0.0279913,-0.0812302,-0.195511,-0.05834
0.234666666,-4.28626,1.46427,0.267213,0.854435,0.287921,0.134495,-0.304241,-0.208621,0.0617499,0.218359,0.144452,-0.418238,0.00856348,0.387521,0.293844,0.252496,-0.0496832,-0.248445,-0.074248,0.19214
0.256000000,-4.22658,1.42763,0.0335614,0.809625,0.242872,0.0627432,-0.292844,-0.11716,0.490988,0.516113,0.185283,-0.198894,0.056329,0.149784,0.332894,0.0109268,-0.13932,0.300727,-0.0397226,-0.0237688
0.277333333,-4.25601,1.65895,-0.18979,0.649501,0.206653,0.242132,-0.293114,-0.137888,0.123047,0.497734,0.318678,-0.188915,-0.124659,-0.00467132,0.163046,0.0306633,-0.116483,0.136363,0.0220693,-0.0275659
0.298666666,-4.5456,1.20636,-0.333877,0.624872,0.208132,0.674962,-0.080736,-0.247592,0.170536,0.565647,0.386616,-0.00540576,-0.0274184,-0.0355419,0.101569,0.19131,-0.0377658,0.0959462,0.278756,0.0995285
0.320000000,-4.49791,1.28551,-0.275285,0.63801,0.281857,0.723135,-0.294163,-0.0877416,0.345287,0.450385,0.304265,-0.192816,-0.219693,-0.0294146,0.135647,0.281093,0.0153854,0.369168,0.271831,-0.0196333
