0.000000000,0,0,0,0,0,0,0
0.010666666,0,0,0,0,0,0,0
0.021333333,0.00980776,0.00271546,0.00138263,0.000522015,0.000122409,0.000169619,8.67386e-05
0.032000000,0.70255,0.238378,0.101585,0.0829454,0.0126961,0.0180575,0.00896366
0.042666666,1.12167,0.35705,0.280525,0.116085,0.0307359,0.0288913,0.016294
0.053333333,1.74491,0.704097,0.253107,0.114889,0.0367903,0.0327092,0.0213218
0.064000000,2.33454,0.474565,0.377446,0.131024,0.049993,0.0292555,0.0190981
0.074666666,1.04424,0.36285,0.468778,0.129456,0.051207,0.0294311,0.0212184
0.085333333,2.05304,0.532186,0.534903,0.173048,0.048049,0.0293599,0.0197303
0.096000000,2.29296,0.897126,0.274275,0.154976,0.0356036,0.0266492,0.0214076
0.106666666,1.56154,0.331646,0.336302,0.157859,0.0368245,0.0254127,0.0150101
0.117333333,2.40227,0.772245,0.235472,0.195119,0.0502232,0.0249612,0.016598
0.128000000,1.07132,0.346637,0.231789,0.191897,0.0571078,0.0354722,0.0246866
0.138666666,1.92088,0.764645,0.278597,0.0941328,0.0529758,0.0251406,0.0163148
0.149333333,2.21526,0.400309,0.185907,0.107753,0.0408209,0.0320287,0.0166788
0.160000000,2.01983,0.563059,0.194336,0.11985,0.0585655,0.0258557,0.0138229
0.170666666,1.03838,0.442856,0.392965,0.120658,0.0365207,0.0307052,0.0152498
0.181333333,2.04908,0.953493,0.342123,0.135905,0.0328748,0.0251948,0.013578
0.192000000,1.06791,0.441957,0.248343,0.21595,0.0347555,0.0345267,0.0175206
0.202666666,1.44963,0.231936,0.325137,0.200804,0.0414298,0.0295029,0.0201301
0.213333333,1.59885,0.739051,0.347363,0.167534,0.0327701,0.025765,0.021122
0.224000000,0.972407,0.53631,0.298321,0.122628,0.0428522,0.0239328,0.0208209
0.234666666,0.619529,0.391259,0.281243,0.10646,0.0329464,0.0266391,0.0174519
0.245333333,1.65026,0.97029,0.354096,0.191918,0.044777,0.027691,0.0172271
0.256000000,1.5173,0.648635,0.304742,0.163962,0.0423207,0.0323802,0.0202164
0.266666666,0.983143,0.369888,0.269102,0.0902068,0.0465824,0.0248102,0.0199695
0.277333333,0.877123,0.333944,0.252637,0.149961,0.0508923,0.0224651,0.0152009
0.288000000,1.55946,0.622213,0.179232,0.153621,0.0465563,0.0248544,0.0193409
0.298666666,1.52656,1.28415,0.211434,0.115197,0.0551562,0.0336351,0.0166602
0.309333333,1.46484,0.704813,0.325953,0.0980353,0.0411696,0.0356868,0.0168119
0.320000000,1.83695,0.567058,0.266777,0.144207,0.0459838,0.0366202,0.0144302
0.330666666,2.25279,0.494244,0.319244,0.111837,0.0462108,0.0225365,0.0174686
0.341333333,1.4409,0.462153,0.292013,0.105955,0.0379338,0.0261127,0.0155804
0.352000000,1.42864,0.669103,0.24015,0.070091,0.032774,0.0253273,0.0183043
0.362666666,2.26649,0.614346,0.273291,0.166632,0.0374867,0.0255305,0.0209998
0.373333333,2.26251,1.09377,0.19942,0.12969,0.0472951,0.0269345,0.019014
0.384000000,1.4599,0.322137,0.255606,0.153088,0.0404762,0.0251801,0.0212682
0.394666666,1.73338,0.534378,0.263569,0.117106,0.047897,0.0286376,0.0201178
0.405333333,1.61441,0.700226,0.203969,0.100036,0.0456384,0.0236203,0.0185435
0.416000000,1.52786,0.404023,0.363719,0.149101,0.0501059,0.0281361,0.0155205
0.426666666,1.37326,0.742198,0.250564,0.209694,0.0331314,0.0225718,0.0121942
0.437333333,0.940329,0.909717,0.37179,0.0940373,0.0379077,0.0206671,0.0150272
0.448000000,2.22903,0.314359,0.229413,0.131922,0.0593698,0.0289768,0.0186844
0.458666666,2.51299,0.435402,0.229557,0.173118,0.042167,0.026192,0.0176533
0.469333333,2.09521,0.494241,0.258584,0.124577,0.0364096,0.0322274,0.019208
0.480000000,1.31333,0.554133,0.264056,0.137584,0.0507825,0.0248276,0.013362
0.490666666,2.94351,0.245477,0.338962,0.159093,0.0461356,0.0266622,0.0211083
0.501333333,1.97426,0.39631,0.313038,0.0927108,0.0372908,0.0370759,0.0138789
0.512000000,1.05315,0.402293,0.27589,0.156608,0.0423481,0.0295668,0.015295
0.522666666,2.15239,0.55148,0.311805,0.184384,0.0405311,0.0222463,0.0203855
0.533333333,2.81786,0.641564,0.370904,0.130188,0.0344702,0.0241224,0.0195638
0.544000000,1.52041,0.531433,0.232425,0.115863,0.0555295,0.0295551,0.0205894
0.554666666,2.11844,0.513359,0.364261,0.098065,0.0444839,0.0248175,0.0137706
0.565333333,0.9423,0.667999,0.231083,0.136112,0.0510619,0.0232139,0.0190354
0.576000000,1.84162,0.277444,0.18814,0.165072,0.0458597,0.024884,0.0168523
0.586666666,1.74539,1.0288,0.286639,0.144671,0.041397,0.0242808,0.022437
0.597333333,1.9478,0.385657,0.252069,0.120892,0.047796,0.0276555,0.0144242
0.608000000,1.51954,0.396935,0.240569,0.13184,0.0409367,0.0344897,0.013669
0.618666666,1.43333,0.468721,0.216717,0.126606,0.0394324,0.0263556,0.0214526
0.629333333,1.30421,0.700407,0.467404,0.134814,0.0451249,0.0291614,0.0172565
0.640000000,1.70581,0.526276,0.257114,0.113241,0.0552383,0.0299574,0.020508
0.650666666,0.8808,0.458715,0.310205,0.138343,0.0385643,0.0341185,0.0203899
0.661333333,2.08655,0.578896,0.236378,0.0960748,0.032834,0.0262818,0.0153686
